4.406699999999909778e+02,7.574174686961817393e+00
4.568768432142169331e+02,9.121854345076933157e+00
4.380968958785706491e+02,7.840876278789939313e+00
4.678715880461168126e+02,8.865397909849637159e+00
4.328837942698191910e+02,9.568922851725682577e+00
4.606132702831710048e+02,9.176654315832367459e+00
4.356311689341928286e+02,8.895086384365082921e+00
4.621589764967684459e+02,8.282112020556684939e+00
4.689897012570581865e+02,9.034552897181773901e+00
4.435927556043388904e+02,9.610381361817722734e+00
4.739847106716279086e+02,7.688320898962437866e+00
4.496713144970981375e+02,8.215263015681678382e+00
4.367402656389931508e+02,8.548799125546198141e+00
4.655032722333071433e+02,8.398523991684035295e+00
4.340490058320247044e+02,8.750028194288097083e+00
4.385007738353961031e+02,9.033334626380087329e+00
4.442626384455124935e+02,8.227335789706806679e+00
4.337128457016915490e+02,8.543036047450936366e+00
4.397839772675615677e+02,8.752618123491027191e+00
4.778479205611838552e+02,9.622153438411258364e+00
4.627056232896065922e+02,8.603855566486910078e+00
4.359281711338189780e+02,8.765012371635734212e+00
4.466822361489867035e+02,7.659686424414426043e+00
4.617753015072830749e+02,8.917387085935468249e+00
4.430582180324527144e+02,8.172847590769825032e+00
4.471395831818699662e+02,8.091093892714960489e+00
4.619678407628198329e+02,9.270497996241241268e+00
4.481840400602250156e+02,8.905638493161974978e+00
4.324642937629778316e+02,1.068306236092397654e+01
4.516766597178630036e+02,8.606516567978111709e+00
4.386344508015863539e+02,9.565372894990014530e+00
4.858072744763630908e+02,9.222500587649170356e+00
4.443001141600743722e+02,9.307504411867624228e+00
4.810253345850196638e+02,8.428391530753250649e+00
4.505711440692175529e+02,8.923676205381223525e+00
4.662514807422212471e+02,8.044523928553797276e+00
4.909005186286813114e+02,7.649003515182021040e+00
4.433193480127283692e+02,8.394154058051999101e+00
4.667374480305788893e+02,8.779774128862035454e+00
4.434269947798093199e+02,9.727015856732240451e+00
4.419422456898028031e+02,1.059041146329958494e+01
4.645488147629384912e+02,8.595814014354361987e+00
4.371141578829847276e+02,9.470291191114172946e+00
4.701444439542246982e+02,7.912033072629137465e+00
4.415807659259698994e+02,8.980247788588233249e+00
4.467356356375930773e+02,7.824264325543785148e+00
4.441318741488466912e+02,9.159795663092500817e+00
4.886975416869863693e+02,8.463706424022824137e+00
4.674525553908697475e+02,8.141585030789510569e+00
4.321612870687422401e+02,9.372786490269632509e+00
4.349287687369887863e+02,9.859426101939385845e+00
4.400396249205005006e+02,9.105510553670784546e+00
4.409107853957830230e+02,8.986180921036064362e+00
4.392558815953416342e+02,8.969415276170954243e+00
4.333379571404148010e+02,9.448387723165632579e+00
4.722165844971186743e+02,8.649470021252072982e+00
4.684621354322225670e+02,8.261743091997837851e+00
4.723886409667120461e+02,9.800921689657855040e+00
4.490239347486276529e+02,8.876918706803756720e+00
4.719155742900184123e+02,7.428675455953079876e+00
4.745434701320846216e+02,7.626250988838992662e+00
4.656167512228021224e+02,8.992104982572675098e+00
4.377263908231107052e+02,8.183104278829480549e+00
4.843124825151971891e+02,8.282052421222507732e+00
4.675669391027622623e+02,8.997287114077394676e+00
4.367365795075111237e+02,9.405927891215490888e+00
4.512808907521721267e+02,8.872024840059356876e+00
4.399718123664806626e+02,1.051561265154377978e+01
4.659591615487770468e+02,9.647783853964741141e+00
4.368801928787179349e+02,9.204112717018759326e+00
4.445117750090448681e+02,9.567968828849464202e+00
4.613387199915450765e+02,9.085950730474920078e+00
4.586889306651391962e+02,7.444756676044481658e+00
4.549059338020742871e+02,8.376682023820073653e+00
4.628837655212719255e+02,9.062801389863867740e+00
4.843086124840956472e+02,8.709401852927415533e+00
4.566240099434398871e+02,9.925478179876913387e+00
4.636254511556853686e+02,8.868295435860492404e+00
4.867599999999220017e+02,8.530002549550349755e+00
4.720711921266756690e+02,8.140420056527146286e+00
4.429621745943713904e+02,9.745856008626459399e+00
4.520657570260391367e+02,7.659901157015770679e+00
4.400306911010011390e+02,7.593623701822073357e+00
4.364951206713321881e+02,8.658963901428212040e+00
4.638247627842520160e+02,8.524994732813299336e+00
4.578434258347951982e+02,7.431822874333747997e+00
4.571210137640664470e+02,8.154620812132137075e+00
4.720766793510083517e+02,9.589247348974712537e+00
4.792895021140320750e+02,8.244771812832388136e+00
4.736187978359303088e+02,8.491634101538462431e+00
4.598590744663870282e+02,9.837875995063626533e+00
4.321725621437672089e+02,8.618176161649522271e+00
4.526279341226691031e+02,1.053181718053435745e+01
4.483309493455071788e+02,7.530281750620241965e+00
4.527670050058623019e+02,9.237973375508424567e+00
4.453706009665911552e+02,7.265345469752545249e+00
4.432451269983739621e+02,9.444862044748681740e+00
4.696854239591666555e+02,8.539284936458228614e+00
4.539133671398012666e+02,9.993310676522447977e+00
4.408341225981639582e+02,9.534945125530423837e+00
4.498232734003431688e+02,8.570493946455135514e+00
4.493482858818078967e+02,8.954989807868356522e+00
4.397092392183330958e+02,9.819780118976391137e+00
4.546633454554812488e+02,9.574961627258918639e+00
4.743739832354222017e+02,8.732132437191326702e+00
4.362546417557714449e+02,9.779668247544725190e+00
4.555666439144770266e+02,8.946924927503673075e+00
4.551011030056470190e+02,7.499502468560837798e+00
4.751336158773137868e+02,8.232844603884439394e+00
4.590829823844287603e+02,8.854614127888877917e+00
4.511080502838922257e+02,9.040041299519959495e+00
4.394934004959741287e+02,8.889901189103394330e+00
4.507398642498046684e+02,9.155728968116299882e+00
4.604333135053311707e+02,1.014074081388986670e+01
4.705120228126124857e+02,9.360927177539561939e+00
4.383194567139926221e+02,9.895904677306008423e+00
4.369870296571625659e+02,9.100222021060453415e+00
4.771890135721769184e+02,9.393753706504320178e+00
4.453669909624713910e+02,8.048429796325843100e+00
4.820398154978283856e+02,9.329439876398526010e+00
4.795959279360649816e+02,6.722076768259698909e+00
4.399071072997903684e+02,8.712286422420389087e+00
4.447956754350307165e+02,8.629722450305580495e+00
4.331954036297902348e+02,9.916970488151347851e+00
4.529221676781289716e+02,8.197253530393540544e+00
4.378114721626843675e+02,9.411784200397265820e+00
4.613121886420922237e+02,9.112616316978984443e+00
4.799804523627190065e+02,9.371719087009015681e+00
4.515291279082939582e+02,9.145582043143885898e+00
4.637753167451719492e+02,7.375282815371717149e+00
4.615903333969545201e+02,9.855323789002399693e+00
4.441053930394100462e+02,9.349371957900755703e+00
4.441909700832329690e+02,1.004293379400788311e+01
4.711991210820215201e+02,9.034366817083135714e+00
4.471967153228160896e+02,9.253260552465215838e+00
4.822044882863283419e+02,8.882232990425279695e+00
4.626305183133281389e+02,9.225011508772706037e+00
4.708840974357208324e+02,9.743716157775155651e+00
4.391502915119399404e+02,8.808872935599799447e+00
4.324895987809959479e+02,9.464843643681994934e+00
4.648552653722199466e+02,8.816477649510215286e+00
4.687500057192082750e+02,8.850548547820798362e+00
4.323045588406075694e+02,8.732005773163439954e+00
4.830424884391795786e+02,8.207089445866580846e+00
4.453004252639111655e+02,9.629825717847488420e+00
4.381087589658491197e+02,1.005564505551921961e+01
4.478032833592042152e+02,9.892457891316464469e+00
4.714396078922945890e+02,8.357121520366954215e+00
4.428298424349723064e+02,8.913763958157243650e+00
4.517284602305517183e+02,8.582988492294660432e+00
4.777860466965939850e+02,8.399495744956281484e+00
4.410446721899515978e+02,8.216773778991216304e+00
4.478549841740805277e+02,8.989253907918330455e+00
4.498401124316515052e+02,9.259716756864406761e+00
4.271913984971179161e+02,9.944854543785528023e+00
4.361983967406340525e+02,9.444792540571505413e+00
4.508017986973700317e+02,1.006932083275704670e+01
4.717133559688991227e+02,8.978332492963152944e+00
4.630408554068508238e+02,9.626891530878445735e+00
4.792230835389200365e+02,8.644611185671454479e+00
4.832054178660109756e+02,9.395128946693596106e+00
4.361760953260054521e+02,1.128539845828588106e+01
4.286242892779082467e+02,1.051438797970951278e+01
4.425962552316595975e+02,9.516848116492315768e+00
4.406217394990962930e+02,1.034054909694337177e+01
4.348989567864555283e+02,8.267495555734617696e+00
4.475312103767973895e+02,9.607287385260349311e+00
4.316680265133072680e+02,9.144528310627544343e+00
4.570604929478031409e+02,8.624170898445999711e+00
4.349791399709192774e+02,9.662372962937062937e+00
4.334114431976431661e+02,9.452052596095048997e+00
4.362068070165660174e+02,1.015432128960911129e+01
4.635366990159745910e+02,9.014995869988045030e+00
4.496717400222405558e+02,9.362010062676713318e+00
4.384305735129528330e+02,8.368119699517652776e+00
4.495769646695025585e+02,1.010914901025965484e+01
4.350572529652054072e+02,9.396215888142625872e+00
4.334720102971950837e+02,9.839536065275396481e+00
4.647349326060084422e+02,8.433677048689418143e+00
4.484501243385166163e+02,1.020168988871624727e+01
4.351188698357036628e+02,8.771540511278802299e+00
4.595498566410151398e+02,9.249882885380818820e+00
4.355728929420147324e+02,9.518827037363687182e+00
4.330066671787844825e+02,9.588252417445504605e+00
4.699916686860451591e+02,9.025511392409601541e+00
4.326863263111263223e+02,9.767105180205437165e+00
4.481511145385611599e+02,9.236002606729057263e+00
4.756589474687607435e+02,8.395959659660695351e+00
4.752122018634454435e+02,8.074105316551936085e+00
4.622293545401480515e+02,8.756940504382425772e+00
4.464257541343740741e+02,9.579480186979710155e+00
4.406808249245186744e+02,8.577630194130110297e+00
4.822209268975493615e+02,8.416168085850566527e+00
4.483777782206379925e+02,8.758513047099141247e+00
4.517527698556932592e+02,8.202905653341149517e+00
4.421138983494838612e+02,7.981799949930797666e+00
4.374199736211503478e+02,9.453689160905829780e+00
4.489661423692195967e+02,9.298201537051300036e+00
4.440822820741032046e+02,8.355109254899165450e+00
4.793822445996665920e+02,9.122707095754792661e+00
4.803787126565457584e+02,8.604717901469822294e+00
4.770522854640603327e+02,8.246407231900390045e+00
4.499652560527392779e+02,9.619412463690933279e+00
4.374781598242007021e+02,8.606215800720155684e+00
4.693290771083848085e+02,8.786775724287469558e+00
4.449556357155379374e+02,9.204283466318095464e+00
4.585114581519665080e+02,8.543538395556812048e+00
4.686446323387135635e+02,9.744826565245615413e+00
4.632573428377145319e+02,9.162373733098993611e+00
4.497607752345138579e+02,7.768826799793808746e+00
4.401453883379326726e+02,9.259998337153778181e+00
4.526904397626858554e+02,1.068901733971889811e+01
4.305646304833226168e+02,1.034947642888235286e+01
4.592982351141672552e+02,9.041465140933622635e+00
4.850398906655827886e+02,8.497677151641068960e+00
4.731630565639916313e+02,8.903660293817301508e+00
4.321124057004399219e+02,8.558487834111955905e+00
4.393224689139260590e+02,1.080650715843274412e+01
4.422936321363231400e+02,9.696024861286613117e+00
4.515097369903705840e+02,8.233676481747302489e+00
4.839643595942125103e+02,8.726368866878820185e+00
4.278984078789690102e+02,9.064723524990727199e+00
4.349497886424069293e+02,9.549128257500951733e+00
4.725474769482243573e+02,8.459130295551092971e+00
4.475548327914002584e+02,8.730540275543351214e+00
4.649585863473657810e+02,9.113695895089181320e+00
4.611141528552907403e+02,8.109410937721037271e+00
4.439477321364538511e+02,9.567430212988089266e+00
4.317389445997669100e+02,9.680121635747369169e+00
4.643692175470823713e+02,9.277899804594087030e+00
4.615101195614879543e+02,9.287100057375267781e+00
4.407613076029283548e+02,9.223558656604360806e+00
4.362557574841666792e+02,1.037844226064029840e+01
4.786954642284035799e+02,8.831847848962279812e+00
4.467127814955110807e+02,7.998948422851929863e+00
4.399625550606979232e+02,9.311935675347232433e+00
4.753160464482934913e+02,8.569289956547782694e+00
4.831919339338382997e+02,9.484938085891100101e+00
4.333991602045971376e+02,9.446540162660118867e+00
4.359793678211335646e+02,9.647872034273277109e+00
4.465820324097658158e+02,9.115494492349249356e+00
4.850901351749471360e+02,8.685332869933459321e+00
4.588517151601645310e+02,9.730562653943215068e+00
4.362733640247224685e+02,8.680694340109026186e+00
4.756400000000503496e+02,7.977427342628175211e+00
4.386873483295876213e+02,9.333279554601027428e+00
4.644428260846580088e+02,9.323279736053628142e+00
4.288666884033846145e+02,9.378255592968280041e+00
4.327029365088565100e+02,1.048748679834767827e+01
4.350646826883566973e+02,8.860577846580520500e+00
4.654449016335638589e+02,9.507707839954910867e+00
4.859017967969011806e+02,1.039929182765471793e+01
4.425096760949381860e+02,8.630287056253873601e+00
4.670130283922371746e+02,8.334890959150969891e+00
4.352532181712376769e+02,9.790016203789502214e+00
4.463937765448208665e+02,9.238617241022538451e+00
4.335414953794224857e+02,9.619136912782348503e+00
4.691820817785301188e+02,8.327271343134906800e+00
4.716028456138992624e+02,8.253437140907593061e+00
4.615522391961603716e+02,8.824797296651048839e+00
4.632529846738270862e+02,7.922017423504629008e+00
4.349723187228883035e+02,8.927411010456374640e+00
4.376202606602546439e+02,8.391620828714710711e+00
4.647015246702794684e+02,9.144904948663738153e+00
4.802929904473494389e+02,8.037345557573617683e+00
4.338282387620402005e+02,8.839986588581696836e+00
4.387180362207691360e+02,8.886394229741133799e+00
4.638627779932648991e+02,9.007743395563386102e+00
4.470961168221110711e+02,8.061255916308084579e+00
4.705678797391119588e+02,9.548320428122281101e+00
4.747783068655680836e+02,9.337163660913462948e+00
4.720437097531466861e+02,9.184777408282885247e+00
4.543015620197620592e+02,7.694528709735152461e+00
4.707918679649537808e+02,8.818370919748033998e+00
4.442170660197880352e+02,9.640354229291835608e+00
4.374625996937029413e+02,9.961173513473612573e+00
4.502803742582818813e+02,8.082231063496717383e+00
4.389325236231870804e+02,9.405041565618153854e+00
4.352533536800983711e+02,8.944689493770031419e+00
4.420903701989336696e+02,8.804999183510870964e+00
4.711247240893899288e+02,8.238501216342285716e+00
4.455372140268736985e+02,9.626768856358074444e+00
4.824367365398393304e+02,8.450447731127594508e+00
4.444815773619811807e+02,8.134438189173044620e+00
4.840649928919774538e+02,9.609604409975418093e+00
4.456682606952508650e+02,9.985642625794639571e+00
4.305669386590943759e+02,8.291015936245900164e+00
4.443394694587241247e+02,9.861438920087595150e+00
4.445771671091933968e+02,8.181108032988023027e+00
4.656021072582370834e+02,8.775276423965683747e+00
4.380517398909869371e+02,8.650207073399922564e+00
4.831407156464629225e+02,8.996839016855824767e+00
4.614241671019317437e+02,8.527268276009925430e+00
4.392852879101938015e+02,9.184351842869109106e+00
4.475212846648209961e+02,8.891993681189063636e+00
4.357395586284983438e+02,1.032264001681999410e+01
4.609948790872585960e+02,8.024578017777818317e+00
4.867773166515398771e+02,7.915101727776568730e+00
4.731119854934149771e+02,9.315294440508033347e+00
4.812745246513986785e+02,8.713618526036576384e+00
4.743107172352265479e+02,8.785083051183626424e+00
4.336582401651285181e+02,9.082761830575659445e+00
4.662821958715303481e+02,8.656059343083123636e+00
4.599967170053459995e+02,8.253292713379014600e+00
4.627428567499300698e+02,9.600971383962773942e+00
4.726305521640315419e+02,9.559371859600723553e+00
4.402564102998694580e+02,1.010484824162441697e+01
4.636853655477898428e+02,7.557561419408519221e+00
4.741849189641907287e+02,7.581318541678495393e+00
4.421691684429279121e+02,7.530634926901489834e+00
4.384262718218142254e+02,8.742344112508455112e+00
4.821363958183919749e+02,8.796658037652528961e+00
4.394322461659394321e+02,9.974675922741621292e+00
4.703566737199435011e+02,9.332731732169159855e+00
4.725386650984910375e+02,9.009290278640870397e+00
4.457714616802077217e+02,9.629092308910715658e+00
4.514250137440358230e+02,7.779475921487719603e+00
4.587401314989438106e+02,7.851373101270492150e+00
4.415011811579461209e+02,9.225713518145919778e+00
4.530394269321113825e+02,8.466500247166052873e+00
4.669076632484902802e+02,8.812124278951172229e+00
4.384088282511183934e+02,9.135598935718382663e+00
4.473713007451096928e+02,8.966243388509342438e+00
4.837398222299634654e+02,8.120355850669005449e+00
4.617477658570369385e+02,9.105805568455787480e+00
4.335124450575203809e+02,9.965886967149856446e+00
4.533845933973934734e+02,9.167243943991163491e+00
4.531350168351546017e+02,9.619904520711644480e+00
4.447549817607450677e+02,9.681460440728166361e+00
4.767950670724694646e+02,8.812446997412523686e+00
4.436485382064893201e+02,8.725216334707161181e+00
4.634184933517644822e+02,8.821655596699498503e+00
4.574282444617947476e+02,8.529289668490124043e+00
4.617927121127722785e+02,8.814221061183230788e+00
4.528495716027482558e+02,8.579920305003588155e+00
4.668438442276819842e+02,8.899630125862969976e+00
4.617439979065329680e+02,8.596102314450988047e+00
4.754620086845770857e+02,8.527233839894732270e+00
4.780649883458972909e+02,8.411622043054482134e+00
4.356540735617600149e+02,8.147899644620803628e+00
4.751653004879844957e+02,8.919902932750629176e+00
4.765336412028045743e+02,8.920591732466707668e+00
4.304628567339859728e+02,9.150259857222968307e+00
4.739255799010716146e+02,8.294336615278727010e+00
4.628556680485326069e+02,9.625417129877996913e+00
4.353307793430412858e+02,8.903575219537893659e+00
4.358246153732579842e+02,8.342691923199886617e+00
4.867317783892467560e+02,8.616184131042748717e+00
4.402867740877481992e+02,9.170140870800024047e+00
4.363811026828807371e+02,9.206235348366050175e+00
4.444877058755901089e+02,1.094762699293972652e+01
4.814277761063112848e+02,8.111335351992551068e+00
4.812125764713055105e+02,8.722841822134123291e+00
4.308177256279359426e+02,1.026443795725788277e+01
4.453100597372394986e+02,8.672557638472188302e+00
4.794301256567850942e+02,9.943116751613118254e+00
4.387798318129407562e+02,9.153681637368700663e+00
4.877790157176696084e+02,6.885575298800482358e+00
4.783104887934059661e+02,8.619962353243957764e+00
4.320184921611380560e+02,1.001515554055162305e+01
4.538836101661599969e+02,7.636357126066777745e+00
4.901033575446981558e+02,9.472774192589749731e+00
4.805946663999457087e+02,8.860222178494016276e+00
4.481133848408535414e+02,7.728448943605607191e+00
4.462116922525892733e+02,9.697793051489728811e+00
4.696927152550888422e+02,8.229168571696490631e+00
4.530778353926889395e+02,9.212063199291293358e+00
4.377568020934704691e+02,9.033472363257521565e+00
4.334028790519278118e+02,9.953564856412793205e+00
4.323905753857161471e+02,8.864918356121586740e+00
4.659571815026283730e+02,8.186662666192786375e+00
4.323734637431789452e+02,8.094556152534551074e+00
4.507852123432494409e+02,9.939180385779689431e+00
4.910931406285380945e+02,9.074991885669330571e+00
4.765713650331435929e+02,8.527129687219355603e+00
4.359003317261067423e+02,8.658580758596366778e+00
4.319431784158623486e+02,8.174116881345419472e+00
4.386144881202362740e+02,9.225568399611407955e+00
4.736447975308201421e+02,9.200531149595585489e+00
4.413531702311574918e+02,8.919580721080464514e+00
4.399006480500811449e+02,9.382880371417195775e+00
4.806185981948201515e+02,8.652640245733524083e+00
4.361606207133463613e+02,1.009204535038854900e+01
4.329632452446967363e+02,9.202290747498167889e+00
4.742013892164250137e+02,9.401339568922553624e+00
4.515112174534933729e+02,9.045376096690425527e+00
4.441981722224882105e+02,7.987284976293808292e+00
4.352048334290047933e+02,9.333713649025943582e+00
4.572351590973157727e+02,8.674535406995843800e+00
4.721387841958785430e+02,8.970760072083596270e+00
4.380291118969616946e+02,8.715064307458071369e+00
4.719832101987940405e+02,9.511871282641516601e+00
4.328276793410022947e+02,1.005601663895925313e+01
4.771733864331927180e+02,8.804138018070558402e+00
4.538703066336620395e+02,9.479373413770758816e+00
4.482773733351878036e+02,9.538410367414849489e+00
4.803832988364665653e+02,1.000328753748643962e+01
4.706797805377973418e+02,8.834467282555676704e+00
4.600113817777164513e+02,8.368805660965374926e+00
4.685559221807216090e+02,9.051347656899332961e+00
4.831818146078057907e+02,9.550435879759147539e+00
4.793289401563833962e+02,7.879336797272539883e+00
4.461234548238408024e+02,8.383246458960497804e+00
4.613022920360726857e+02,9.171272958510138906e+00
4.561755444006612379e+02,9.608959940828521340e+00
4.551034584690532938e+02,8.962575063114655904e+00
4.326916172035416821e+02,8.579242717167433696e+00
4.616351357727089635e+02,8.908061196102419643e+00
4.312388233306082839e+02,9.829108262588469813e+00
4.392212768521385442e+02,9.430352105483759573e+00
4.426533145897665236e+02,9.418938164344885067e+00
4.518978012616425985e+02,8.766199825411355562e+00
4.526829949291895900e+02,8.891432110158879354e+00
4.444552636877851910e+02,9.214389370266063750e+00
4.306753239643876441e+02,9.536768769272136126e+00
4.586555977241405344e+02,9.689196595660165556e+00
4.457426146357465768e+02,8.795783533035749002e+00
4.426689174733874097e+02,9.409074829315112964e+00
4.482379938040667184e+02,9.031731234010592857e+00
4.386179698932028259e+02,9.913115688778496803e+00
4.522967153184417839e+02,7.296538307907106891e+00
4.717309429555243696e+02,9.588850341177742820e+00
4.310622234125421528e+02,9.146898321298113643e+00
4.413268822108275344e+02,9.777413661628161279e+00
4.795449152245710138e+02,8.700314198228163320e+00
4.637807508559890266e+02,8.803283016842083697e+00
4.465394748831786274e+02,9.502803774504199552e+00
4.634738029224263300e+02,8.395955962110877024e+00
4.805091052670777572e+02,8.038873706216444148e+00
4.522151950738152664e+02,8.448572639750747015e+00
4.486751567582632561e+02,8.351832611951051533e+00
4.695753008585779753e+02,8.710981627902697255e+00
4.801152797676586488e+02,9.276497674589199605e+00
4.354246153615204094e+02,9.450091755517346925e+00
4.435213550182561448e+02,8.698835576986292395e+00
4.349385214378125966e+02,8.542428012670409743e+00
4.373215737889513548e+02,9.483849785962879864e+00
4.387690737663524487e+02,1.001765495149143348e+01
4.474817488797652913e+02,1.039148976369194521e+01
4.834591575978993205e+02,8.755727369516968395e+00
4.735404264353419421e+02,9.112742138399317682e+00
4.450515731346604298e+02,7.521799097832716718e+00
4.327121504544484196e+02,9.829198561394029809e+00
4.927929988703981508e+02,8.611148380143587744e+00
4.389640250438696967e+02,1.035817338401798082e+01
4.360161615753295337e+02,8.779043152518383408e+00
4.543977355363531387e+02,9.071146713467616252e+00
4.630095545725907868e+02,7.540767672915180242e+00
4.699011943924178922e+02,7.893549269809234659e+00
4.418176461617076711e+02,8.371579572759014098e+00
4.796600771497251117e+02,9.096766144442293367e+00
4.389128692589838465e+02,8.693405852296171687e+00
4.675232767808975041e+02,8.110850094885872608e+00
4.436443524631013133e+02,9.687317354155210225e+00
4.462410346455817489e+02,1.045386354694923092e+01
4.690046758914322709e+02,7.863578877516431476e+00
4.796104841025626229e+02,8.357122870324957375e+00
4.338728780794117483e+02,9.485652146720548572e+00
4.715340596786245442e+02,8.567671735074259942e+00
4.430605296120666026e+02,8.759660438318991993e+00
4.466738807669007656e+02,9.249302616961301737e+00
4.629095520975133695e+02,9.825226891417402797e+00
4.496682430190576270e+02,8.861473879150873145e+00
4.428930640778453380e+02,8.868195979805108209e+00
4.499742143324619974e+02,7.327485434427658539e+00
4.759082855678261694e+02,7.983589568246158841e+00
4.641668787701109977e+02,8.594692010140574823e+00
4.771118749907473102e+02,8.916129454241106700e+00
4.336781528699229966e+02,8.286814889434372944e+00
4.820614624165391433e+02,9.675979687157406417e+00
4.732114493202643644e+02,8.611112903555564912e+00
4.345742768821710342e+02,9.222518339312482993e+00
4.428356847773266054e+02,8.926428370284385849e+00
4.523791009997949004e+02,9.534174450752027852e+00
4.752828392671744950e+02,1.007594822300768200e+01
4.784928264066693373e+02,9.446526904359565435e+00
4.427603858678830875e+02,8.514412126264122804e+00
4.461295784402173012e+02,7.958242541107875212e+00
4.392609305970545392e+02,8.244547021287546684e+00
4.481100306595017173e+02,9.045778624685407721e+00
4.500679855553771631e+02,1.102037321893462440e+01
4.400413311171141686e+02,8.785789311121376954e+00
4.700390063383838424e+02,9.339852268419969405e+00
4.375653470985416789e+02,9.355587816739333817e+00
4.699940172952919966e+02,8.722242423188907523e+00
4.867032529627867916e+02,9.484872063211296833e+00
4.444330084351313417e+02,8.563443197421165110e+00
4.317221046340764588e+02,9.287517505645055849e+00
4.683816834211647802e+02,7.921300852687415350e+00
4.539720625940917671e+02,9.380329867150706491e+00
4.612124151815187361e+02,1.044429247783256720e+01
4.530054982042747724e+02,9.758156671662865378e+00
4.310236037717404542e+02,9.555063956001118797e+00
4.728579866604268318e+02,9.514461030863325064e+00
4.885854477271132055e+02,8.027708942477406850e+00
4.519038293963967590e+02,9.248907695329670275e+00
4.727354043705709046e+02,8.657267907259827311e+00
4.470214206785676652e+02,8.062899290689331977e+00
4.494095272973790998e+02,8.441455895726633685e+00
4.720171211697070248e+02,8.733733193561032948e+00
4.412696056230161048e+02,1.003152018855352523e+01
4.603914666680866503e+02,8.792368394562981138e+00
4.356987049133567780e+02,9.780395070432774673e+00
4.512453965484219225e+02,7.218977309692479416e+00
4.757365831403549237e+02,8.951245207453684571e+00
4.333064282841187378e+02,1.057178824055269217e+01
4.558266203624007176e+02,8.704025260766645289e+00
4.327651615840295563e+02,8.790638382509328608e+00
4.361242995122029242e+02,9.833989454124978380e+00
4.367872085403159872e+02,9.379162937984697024e+00
4.387822571197502839e+02,9.559581026440300278e+00
4.596087415162164689e+02,8.643902033910482174e+00
4.518744444583408040e+02,1.001120839311392174e+01
4.370460525041889923e+02,9.540064612881838713e+00
4.405082658101982815e+02,9.453876709503552078e+00
4.407922137935329374e+02,8.828296947781639759e+00
4.661459758154305746e+02,9.532877791535810275e+00
4.442943542112079740e+02,8.746044952597392452e+00
4.295868495937738771e+02,8.831093178826769474e+00
4.513850086293532513e+02,8.254297656129438110e+00
